job_id,bucket,recommended_action,applied,application_date,status,follow_up_date,interview_date,offer_status,notes,score,company,title,location,state,source,apply_url,source_url,first_seen_at,last_seen_at,reasons
3d9bff7c654fb0b475b1e9c9,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,49,SGS,PowerBI Analytics Intern – Digitalization,"Shah Alam, Selangor",Selangor,jsearch,https://my.trabajo.org/job-2267-6283d29a88d1cfcb7994bc9847edf88d,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Dvsm8-Anasw0l_29SAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-06T04:34:56+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: excel, dashboard, analytics; location priority: Selangor; priority city: Shah Alam; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, dashboard, analytics; posted within 14 days"
4861221561094442d73d538b,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,49,AstraZeneca,Automation & Analytics Intern - Power BI & Python,"Petaling Jaya, Selangor",Selangor,jsearch,https://my.trabajo.org/job-2267-482eddcb536b351264b7268d58238303,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DQ3j-lqL14lQEdTxYAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-06T04:34:56+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: excel, power bi, python, analytics; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, power bi, python; posted within 14 days"
3df02157e17f704c71bc2abf,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,49,Petronas Ventures,AI Analytics Intern: Power BI & Data Insights,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.jooble.org/jdp/5362194838846439249,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Dg5CpYIBvE1-dLwU3AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-06T04:34:56+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: power bi, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: power bi, analytics; posted within 14 days; negative keyword: lead"
9406c4b3a14ec78fec163c68,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,49,Petronas Ventures,AI Analytics Intern: Power BI,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-2267-747e31d48bce6b9f05c61a188f6aa244,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DGzDCdAf1t4Y2iyJwAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-05T15:19:08+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: power bi, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: power bi, analytics; posted within 14 days; negative keyword: lead"
f45661db8e6f054f41c792e6,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,48,OLLIE & HANA PETTECH HOLDING SDN. BHD.,Internship AI Workflow & Dashboard Intern,Selangor,Selangor,jsearch,https://superjobs.my/jobs/internship-ai-workflow-dashboard-intern-selangor-4cb0e,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DNH-j5qxZxSOUgC8UAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,bucket: C_MASS_APPLY; internship/practical training role; core role keyword: dashboard intern; analytics skill match: dashboard; location priority: Selangor; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; source host: superjobs.my; resume skill fit: dashboard; posted within 14 days
9361e0b7208ff56a2113491f,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,48,Petronas Ventures,Safety GHSSE Intern: Data Viz,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-2267-bd3036a256b629880464b1661b3c6fb1,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DK3nPPkGxL33e12xLAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T12:24:50+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: analytics; analytics skill match: excel, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, analytics; posted within 3 days; negative keyword: lead"
589b80afbd65dfa948f41ce7,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,48,AXA Group Operations,Identity & Access Data Analyst Intern: Dashboards & Reports,"Puchong, Selangor",Selangor,jsearch,https://my.trabajo.org/job-2267-5afa3cd609a31befe9ddd56669ffe549,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DtZFxqK32rngBsKy8AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analyst intern; analytics skill match: power bi, dashboard, reporting; location priority: Selangor; priority city: Puchong; date not stated; keep for manual confirmation; Tier-2 established company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: power bi, dashboard, reporting; posted within 14 days; may target Masters-level candidate"
08de847e2fb99ff1fa5a52d1,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,48,Volvo Group,"Analytics Intern: Data, Reporting & Inventory","Shah Alam, Selangor",Selangor,jsearch,https://en-my.whatjobs.com/jobs/analytics-intern-data-reporting/shah-alam-selangor?id=26395672,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DfMradxFQaTz-aKl2AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: reporting, analytics; location priority: Selangor; priority city: Shah Alam; longer internship may still be acceptable; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: reporting, analytics; posted within 14 days"
edb2937324fc3f41d176ca09,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,48,Renesas Electronics Corporation,Pricing Quoting Intern: Data Analytics,"Bayan Lepas, Penang",Penang,jsearch,https://my.trabajo.org/job-2267-1c103c3588a5ecde263675bbae60df8f,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DdmhZuJxxvruvGHIJAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data analytics, analytics; analytics skill match: excel, reporting, analytics; location priority: Penang; priority city: Bayan Lepas; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, reporting, analytics; posted within 3 days"
57fb9c24a51db58ddcd9ee13,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,48,Teleport,"People Data Intern: Analytics, Dashboards","Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-2267-6a062a602784e6d2a3775f68730a1abe,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Dn0qcYjs2q3fGcghQAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data intern; analytics skill match: dashboard, reporting, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: dashboard, reporting, analytics; posted within 14 days"
1c1754730fb0f01dedb9e968,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,48,West Malayan Group Sdn Bhd,Internship - Data Analyst,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-3400-43e6e20e7009b6d2fe9dd5081852083b,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DpoVCEBwZBzZLM3OIAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-12T15:45:50+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data analyst, data analytics, power bi; analytics skill match: excel, sql, power bi, tableau; location priority: Kuala Lumpur; priority city: Kuala Lumpur; longer internship may still be acceptable; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; resume skill fit: excel, sql, power bi; posted within 14 days"
b6c93f01e8b6fe3d0c9e0ec0,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,48,Teleperformance,Marketing & Business Insights Intern — Board-Ready Analytics,"George Town, Penang",Penang,jsearch,https://my.jooble.org/jdp/-5652275453446665669,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D6cYUO1CXREdgHtoFAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-11T16:34:01+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: business intelligence, dashboard, analytics; analytics skill match: excel, dashboard, analytics, business intelligence; location priority: Penang; priority city: George Town; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, dashboard, analytics; posted within 14 days"
e5b094a5e6b42e07f8ae4a41,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,48,Setel,Data Analysis Internship,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.prosple.com/graduate-employers/setel/jobs-internships/data-analysis-internship-2,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DN8DV4GgzgcXCDR-NAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-10T16:13:43+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: dashboard, data science; analytics skill match: excel, sql, dashboard, reporting; location priority: Kuala Lumpur; priority city: Kuala Lumpur; longer internship may still be acceptable; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, sql, dashboard; posting date unknown"
64f99cfaf48d74ed1cba89d6,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,48,Prudential Hong Kong Limited,HR Analytics Intern: Data Quality,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-2267-a2744f46a749dff39564563929c9e177,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DEjmm8_JRwsuRQx2NAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-10T04:55:58+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: excel, power bi, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; Tier-2 established company; has apply link; aggregator/low-signal source; manually verify before applying; resume skill fit: excel, power bi, analytics; posted within 14 days"
caaaecc4b766c6b58d40fcac,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,48,Plexus Malaysia Sdn Bhd,"Supply Chain Analytics Intern — Data, Dashboards & Impact","George Town, Penang",Penang,jsearch,https://my.jooble.org/jdp/6979130749897982651,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Dd0DLVJPkJ0vfVUI_AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-10T04:55:58+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern, supply chain analytics intern; analytics skill match: dashboard, analytics; location priority: Penang; priority city: George Town; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: dashboard, analytics; posted within 14 days"
292651aea0245d8ae5ca286a,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,48,NTT DATA Payment Services,Credit Risk Data Analytics Intern,Selangor,Selangor,jsearch,https://www.jobleads.com/my/job/credit-risk-data-analytics-intern--selangor--edb2c587fe30d6f59ef53f4d9876794dd,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Dh6xH-vfI_hkG6iZwAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-05T07:48:27+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analytics intern, analytics intern; analytics skill match: excel, dashboard, analytics; location priority: Selangor; date not stated; keep for manual confirmation; Tier-2 established company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, dashboard, analytics; posted within 45 days; negative keyword: lead"
8c3b13492959453b89a84219,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,AI Sales DR Pte. Ltd.,KL Kuala Lumpur Internship- Data Analyst (Sales),"Kuala Lumpur, Federal Territory of Kuala Lumpur",Selangor,jsearch,https://malaysia.indeed.com/viewjob?jk=2e06089b455a3a22,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DHQbTa8-FkvCdG12NAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-05T15:19:08+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data analyst, data analytics, analytics; analytics skill match: analytics; location priority: Selangor; priority city: Sunway, Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; trusted job board source; student/entry-level friendly; resume skill fit: analytics; posting date unknown; negative keyword: lead; possible non-Malaysia noise; verify manually"
5cd7323c81b5e2f1ee28c8ae,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,AI Sales DR Pte. Ltd.,KL Kuala Lumpur Internship- Data Analyst (Sales),"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://malaysia.indeed.com/viewjob?jk=2e06089b455a3a22,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DHQbTa8-FkvCdG12NAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-05T07:48:27+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data analyst, data analytics, analytics; analytics skill match: analytics; location priority: Kuala Lumpur; priority city: Sunway, Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; trusted job board source; student/entry-level friendly; resume skill fit: analytics; posting date unknown; negative keyword: lead; possible non-Malaysia noise; verify manually"
1f0076f1f778e1f54494b733,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,Innovate Enterprises,Innovate Enterprises Data Science Internship 2026 - Malaysia,"Johor Bahru, Johor",Johor,jsearch,https://internshipshub.in/internships/innovate-enterprises-data-science-internship-malaysia-2026,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D5Xus-iriezpX5ff1AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T12:24:50+00:00,2026-06-13T12:24:50+00:00,bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data science intern; location priority: Johor; priority city: Johor Bahru; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; source host: internshipshub.in; posted within 45 days
d15123e977a1cc196479199a,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,Press Metal Aluminium,Press Metal Aluminium Data Science Internship 2026 - Malaysia,"Johor Bahru, Johor",Johor,jsearch,https://internshipshub.in/internships/press-metal-aluminium-data-science-internship-malaysia-2026,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D5Xus-iriezpX5ff1AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-07T05:05:14+00:00,2026-06-13T12:24:50+00:00,bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data science intern; location priority: Johor; priority city: Johor Bahru; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; source host: internshipshub.in; posted within 45 days
0ef7381df24927e9b1e16395,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,Hiredly,Internship Data,"Petaling Jaya, Selangor",Selangor,jsearch,https://my.trabajo.org/job-2267-12a51a32fb9984f4f1846ead95f921e3,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D8kC-1zB5pxETLa6wAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T12:24:50+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data science, analytics; analytics skill match: sql, python, analytics, etl; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; resume skill fit: sql, python, analytics; posted within 3 days"
2226eacd3ec0e8dcdb922f89,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,Seagate Technology,"Data Analytics Intern, Tableau",Malaysia,Penang,jsearch,https://my.trabajo.org/job-3400-e777c3c478248d8a49c1b54bcb0346e0,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DohUwaLFX7nbtf_mpAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T12:24:50+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analytics intern, analytics intern; analytics skill match: excel, sql, tableau, dashboard; location priority: Penang; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, sql, tableau; posted within 14 days"
d83f18606bd14bea6c0a72f5,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,Enfrasys,AI & Analytics Intern: Build Dashboards & Automations,"Petaling Jaya, Selangor",Selangor,jsearch,https://en-my.whatjobs.com/jobs/ai-analytics-intern-build/petaling-jaya-selangor?id=26322704,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DHN4dDsARv_GVOQOAAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T12:24:50+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: power bi, dashboard, analytics, data visualization; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: power bi, dashboard, analytics; posted within 45 days"
4618f3f8dd153883b94e7f2e,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,Ninja Van Group,Operations Analytics Intern: Logistics Process Excellence,"Shah Alam, Selangor",Selangor,jsearch,https://my.trabajo.org/job-2267-54619042b042c26a45176757549af0de,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D1uVaJVh9etS93hp7AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern, operations analytics intern; analytics skill match: excel, analytics; location priority: Selangor; priority city: Shah Alam; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, analytics; posted within 14 days; negative keyword: lead"
d5aad771ab048506acbf4f56,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,Continental,Plant Operations Internship: Data Analytics,"Petaling Jaya, Selangor",Selangor,jsearch,https://my.trabajo.org/job-2267-47cee7f2e7a1ae94f760325ea2e67826,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DupRer4Y7Dq0wlmB1AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data analytics, dashboard, analytics; analytics skill match: excel, dashboard, analytics; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; resume skill fit: excel, dashboard, analytics; posted within 14 days"
de4aba26e24161d8add63b13,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,Renesas,Sales Operations Analytics Intern (6‑Month),"Bayan Lepas, Penang",Penang,jsearch,https://my.expertini.com/job/sales-operations-analytics-intern-6-month-bayan-lepas-renesas-386-4296456/,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DyVreF1EXCIUS0z2AAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern, operations analytics intern; analytics skill match: reporting, analytics; location priority: Penang; priority city: Bayan Lepas; mentions Aug-Nov 2026 target window; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: reporting, analytics; posted within 45 days; negative keyword: lead"
f917c718124db1fcc5a2b400,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,Solarvest (Vietnam) Company Limited,IT Audit & Data Analytics Intern,"Petaling Jaya, Selangor",Selangor,jsearch,https://my.jooble.org/jdp/8573231767823045279,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DPK46iKtBTfzMlQRoAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analytics intern, analytics intern; analytics skill match: power bi, analytics; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: power bi, analytics; posted within 14 days; negative keyword: lead"
53d5b3c8989d3ea595adaf15,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,Malaysian Communications and Multimedia Commission,"Intern, Data Analytics","Cyberjaya, Selangor",Selangor,jsearch,https://bebee.com/my/jobs/intern-data-analytics-malaysian-communications-and-multimedia-commission-cyberjaya--techmap_my_mycc26302cd62177f2d6007c973be0f7ca,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DeawZiCdphDbm2NwIAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data analytics, data science, analytics; analytics skill match: excel, reporting, analytics, database; location priority: Selangor; priority city: Cyberjaya; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, reporting, analytics; posting date unknown"
a54758338916a87a35e2bfcf,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,Shopee,"Strategy and Analytics Intern - Regional CRM, Regional Brand & Growth Marketing (Summer 2026)",Malaysia,Malaysia,jsearch,https://my.jooble.org/jdp/3752344956102345764,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DSMzg_Ic_a5O1zg5tAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: sql, analytics, statistics; location priority: Malaysia; duration likely fits 3-month industrial training; longer internship may still be acceptable; Summer 2026 mention; verify if it can cover Aug-Nov requirement; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: sql, analytics, statistics; posted within 45 days; may target Masters-level candidate"
c77f061aeb3ed06d3d3fa922,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,MSIG Insurance (Malaysia) Bhd Registration No,"Pricing & Analytics, Intern","Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-2267-ad899a0801ecc0cabe1e670cfca9701f,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DMAE2-BExw4FwYndUAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data science, analytics; analytics skill match: analytics, statistics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: analytics, statistics; posted within 3 days"
85cf298ecce7559d254a2ff8,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,47,Skyline Catering Sdn Bhd,Internship For Data Analyst,"Cheras, Selangor",Selangor,jsearch,https://www.maukerja.my/en/job/26603481-internship-for-data-analyst,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D9IOpml2AZwjE0sE_AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-10T04:55:58+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data analyst, data analytics, power bi; analytics skill match: excel, sql, power bi, python; location priority: Selangor; priority city: Cheras; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, sql, power bi; posted within 45 days"
