bucket,recommended_action,score,company,title,location,state,source,apply_url,source_url,posted_at,first_seen_at,last_seen_at,reasons,job_id
C_MASS_APPLY,Mass-apply if role/location is acceptable.,50,SEEK,Product Analytics Intern,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://bebee.com/my/jobs/product-analytics-intern-seek-kuala-lumpur--theirstack-669364010,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Dq2vl6ihll-c-EzcwAAAAAA%3D%3D&vssid=jobs-detail-viewer,,2026-06-05T15:19:08+00:00,2026-06-07T05:05:14+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: power bi, tableau, dashboard, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; source host: bebee.com; resume skill fit: power bi, tableau, dashboard; posting date unknown; negative keyword: lead",b0a2f71ec5f12e209185d7c9
C_MASS_APPLY,Mass-apply if role/location is acceptable.,50,STMicroelectronics,Intern - Data Science,"Muar, Johor",Johor,jsearch,https://my.trabajo.org/job-3400-f844f58b7c6cc78091d78ec46c578a87,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Dh6wJFCJ3njEKBjdTAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-04T00:00:00.000Z,2026-06-07T05:05:14+00:00,2026-06-07T05:05:14+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: dashboard, data science, data visualization; analytics skill match: sql, python, dashboard, data visualization; location priority: Johor; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: sql, python, dashboard; posted within 3 days; may target Masters-level candidate",4d2b11842ceb211f2f8a7605
C_MASS_APPLY,Mass-apply if role/location is acceptable.,49,Watsons Malaysia,Enterprise & Data - IT Intern,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.prosple.com/graduate-employers/watsons-malaysia/jobs-internships/enterprise-data-it-intern,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DOpo5XfyecVf73nFNAAAAAA%3D%3D&vssid=jobs-detail-viewer,,2026-06-07T05:05:14+00:00,2026-06-07T05:05:14+00:00,"bucket: C_MASS_APPLY; internship/practical training role; analytics skill match: excel, sql; not clearly data/analytics role; location priority: Kuala Lumpur; priority city: Kuala Lumpur; duration likely fits 3-month industrial training; longer internship may still be acceptable; small/unknown company kept for mass-apply strategy; has apply link; source host: my.prosple.com; student/entry-level friendly; resume skill fit: excel, sql; posting date unknown",bc4227f2873a32900317f746
C_MASS_APPLY,Mass-apply if role/location is acceptable.,49,Press Metal Aluminium,Press Metal Aluminium Data Science Internship 2026 - Malaysia,"Johor Bahru, Johor",Johor,jsearch,https://internshipshub.in/internships/press-metal-aluminium-data-science-internship-malaysia-2026,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D5Xus-iriezpX5ff1AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-05-24T00:00:00.000Z,2026-06-07T05:05:14+00:00,2026-06-07T05:05:14+00:00,bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data science intern; location priority: Johor; priority city: Johor Bahru; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; source host: internshipshub.in; posted within 14 days,d15123e977a1cc196479199a
C_MASS_APPLY,Mass-apply if role/location is acceptable.,49,Ikano-Retail,Applications Intern: Power BI & ERP Systems Support,Federal Territory of Kuala Lumpur,Kuala Lumpur,jsearch,https://kualalumpur.my.expertini.com/job/applications-intern-power-bi-erp-systems-support-kuala-lumpur-ikano-retail-386-3824404/,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DgC620K94_sL8oXDOAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-05-31T00:00:00.000Z,2026-06-06T04:34:56+00:00,2026-06-07T05:05:14+00:00,bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: power bi; analytics skill match: power bi; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; source host: kualalumpur.my.expertini.com; student/entry-level friendly; resume skill fit: power bi; posted within 14 days; negative keyword: lead,1c3f69bf14cf76f9acf946b6
C_MASS_APPLY,Mass-apply if role/location is acceptable.,49,AirAsia,"Intern, Data Analyst","Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-3400-26ed8c04a83efa341263f0e1045ba6f7,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DlXvTHW6hz2AOBEdoAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-04T00:00:00.000Z,2026-06-07T05:05:14+00:00,2026-06-07T05:05:14+00:00,bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data analyst; analytics skill match: excel; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; resume skill fit: excel; posted within 3 days,a80c7ad5312558ff52844b43
C_MASS_APPLY,Mass-apply if role/location is acceptable.,49,ROSEN Group,Business Analyst Internship,"Shah Alam, Selangor",Selangor,jsearch,https://my.trabajo.org/job-2267-ca4918744ca634d81c3f1d0a12886730,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DzQ58i1G75J2NhUNbAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-05-31T00:00:00.000Z,2026-06-06T14:15:43+00:00,2026-06-07T05:05:14+00:00,bucket: C_MASS_APPLY; internship/practical training role; core role keyword: business analyst intern; analytics skill match: sql; location priority: Selangor; priority city: Shah Alam; longer internship may still be acceptable; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: sql; posted within 14 days,6dde8b7909ba24f476acaaaa
C_MASS_APPLY,Mass-apply if role/location is acceptable.,48,Petronas Ventures,Product Management Intern — Power BI,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-2267-8416eac7f0e481d95726cb4c1a9f54be,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DQAroWL0x_vWmD50yAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-03T00:00:00.000Z,2026-06-06T04:34:56+00:00,2026-06-07T05:05:14+00:00,bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: power bi; analytics skill match: power bi; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: power bi; posted within 14 days; negative keyword: lead,c9764868653834232a73a068
C_MASS_APPLY,Mass-apply if role/location is acceptable.,47,Petronas Ventures,Digital Solutions Intern: Power BI,"Pengerang, Johor",Johor,jsearch,https://my.trabajo.org/job-2267-3fcba1bafdf47dae5b84032fdd4e71ad,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DegOSrq_4yCmqD4xwAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-01T00:00:00.000Z,2026-06-06T04:34:56+00:00,2026-06-07T05:05:14+00:00,bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: power bi; analytics skill match: power bi; location priority: Johor; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: power bi; posted within 14 days; negative keyword: lead,423ee9fae5ddf370f245ef82
C_MASS_APPLY,Mass-apply if role/location is acceptable.,47,Vintedge,Media Data Analyst Intern: Campaign Insights,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-2267-2d8f9c46dd6ac84f16752c3c985c1f2f,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Da4ugerHjGi7BCVR4AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-01T00:00:00.000Z,2026-06-05T07:48:27+00:00,2026-06-07T05:05:14+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analyst intern; analytics skill match: excel, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; longer internship may still be acceptable; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; resume skill fit: excel, analytics; posted within 14 days",e62d8218a879a8fbe1a51b69
C_MASS_APPLY,Mass-apply if role/location is acceptable.,46,AI Sales DR Pte. Ltd.,KL Kuala Lumpur Internship- Data Analyst (Sales),"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://malaysia.indeed.com/viewjob?jk=2e06089b455a3a22,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DHQbTa8-FkvCdG12NAAAAAA%3D%3D&vssid=jobs-detail-viewer,,2026-06-05T15:19:08+00:00,2026-06-07T05:05:14+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data analyst, data analytics, analytics; analytics skill match: analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; trusted job board source; student/entry-level friendly; resume skill fit: analytics; posting date unknown; negative keyword: lead; possible non-Malaysia noise; verify manually",8c3b13492959453b89a84219
C_MASS_APPLY,Mass-apply if role/location is acceptable.,45,Hilti Corporation,Internship - IT Business Analyst (IT Integrity),"Petaling Jaya, Selangor",Selangor,jsearch,https://careers.hilti.group/en/jobs/14995-en/internship-it-business-analyst-it-integrity/,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DqSqUUDMHO3CsxI6bAAAAAA%3D%3D&vssid=jobs-detail-viewer,,2026-06-06T14:15:43+00:00,2026-06-07T05:05:14+00:00,bucket: C_MASS_APPLY; internship/practical training role; core role keyword: business analyst intern; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; official/ATS source likely higher reliability; student/entry-level friendly; posting date unknown; negative keyword: lead; possible non-Malaysia noise; verify manually,72fa574a91c3a70a4ca49ad9
C_MASS_APPLY,Mass-apply if role/location is acceptable.,43,Afterschool,Marketing & Business Analytics Intern,"Bayan Lepas, Penang",Penang,jsearch,https://my.trabajo.org/job-2267-a3d078c10608e94b17d10dfc52c4b58b,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DUpPzM0G7P4OOroc1AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-03T00:00:00.000Z,2026-06-05T15:19:08+00:00,2026-06-07T05:05:14+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: excel, analytics; location priority: Penang; priority city: Bayan Lepas; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, analytics; posted within 14 days; negative keyword: lead",ebb56e25872d91fac3f1d21e
C_MASS_APPLY,Mass-apply if role/location is acceptable.,43,Freelancing.my,Remote AI/ML Data Analyst Intern: Build Next-Gen AI,Anywhere,Kuala Lumpur,jsearch,https://my.trabajo.org/job-2267-738ba6b0f334431a588a30c8fff3d56a,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DBKm6_oM-5YdhB09WAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-01T00:00:00.000Z,2026-06-05T07:48:27+00:00,2026-06-07T05:05:14+00:00,bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analyst intern; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; posted within 14 days,a6b251b64dd1c7a6716b98fe
C_MASS_APPLY,Mass-apply if role/location is acceptable.,42,Ikano,Business Analytics Intern — Planning & Insights,Selangor,Selangor,jsearch,https://www.jobleads.com/my/job/business-analytics-intern-planning-insights--selangor--e266fee70c330173f5e64f26f7e23bf13,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DyIdxPsjwv_pKIl2DAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-05-28T00:00:00.000Z,2026-06-05T15:19:08+00:00,2026-06-07T05:05:14+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: excel, analytics; location priority: Selangor; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, analytics; posted within 14 days; negative keyword: lead",23eeb835aa1f94720d8c6ac3
C_MASS_APPLY,Mass-apply if role/location is acceptable.,42,Undisclosed,Data Analytics Intern,"Kuala Selangor, Selangor",Selangor,jsearch,https://my.trabajo.org/job-2267-f47f8358e3f54ba3222608ba4d136962,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DjVdHQtAGXJdRNrh1AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-05-31T00:00:00.000Z,2026-06-05T15:19:08+00:00,2026-06-07T05:05:14+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analytics intern, analytics intern; analytics skill match: excel, sql, analytics; location priority: Selangor; date not stated; keep for manual confirmation; company undisclosed/confidential; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, sql, analytics; posted within 14 days",7c77ae786600acc17d7e3d22
